song_id,artist_name,title,timbre_mean,timbre_max,timbre_min,timbre_std,pitch_mean,pitch_max,pitch_min,pitch_std
SOQFMJN12AB0181D3D,Oliver_Kalkofe,Kapitel 4,"[35.13652420043945, -20.344594955444336, -35.30344009399414, -4.068849563598633, 7.223441123962402, 25.45650291442871, -33.99451446533203, 8.725525856018066, -10.239178657531738, 13.355182647705078, -4.925439357757568, 17.157312393188477]","[48.20100021362305, 326.3819885253906, 147.9010009765625, 315.1889953613281, 156.27099609375, 264.1679992675781, 74.59100341796875, 188.69200134277344, 97.30899810791016, 134.4040069580078, 125.78800201416016, 85.23200225830078]","[2.871999979019165, -247.4499969482422, -198.83399963378906, -343.9289855957031, -116.05699920654297, -124.7249984741211, -167.84800720214844, -182.0500030517578, -97.42500305175781, -122.03199768066406, -145.69500732421875, -52.83300018310547]","[9.111470222473145, 85.34313201904297, 55.13252258300781, 78.88971710205078, 41.293121337890625, 51.40909194946289, 38.25718688964844, 53.555782318115234, 26.186206817626953, 38.91920471191406, 35.263511657714844, 18.649030685424805]","[0.4237663447856903, 0.4595155119895935, 0.42390236258506775, 0.4028623402118683, 0.4090964198112488, 0.430284321308136, 0.4508116841316223, 0.41304370760917664, 0.40973979234695435, 0.40729084610939026, 0.39756903052330017, 0.4229436218738556]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0010000000474974513, 0.0020000000949949026, 0.003000000026077032, 0.003000000026077032, 0.0020000000949949026, 0.004000000189989805, 0.0020000000949949026, 0.0020000000949949026, 0.0010000000474974513, 0.0020000000949949026, 0.003000000026077032, 0.0020000000949949026]","[0.3170187175273895, 0.33999866247177124, 0.3200450539588928, 0.30230796337127686, 0.30408284068107605, 0.3111385107040405, 0.32543638348579407, 0.3070240318775177, 0.3150011897087097, 0.3177752196788788, 0.3122921884059906, 0.32461094856262207]"
SOPZFGB12A8C1343E0,Ks_Choice,20.000 Seconds,"[37.93635940551758, -11.378052711486816, -29.03505516052246, -22.22964096069336, 15.849050521850586, -10.579188346862793, -4.3963189125061035, -13.814044952392578, -8.081381797790527, -6.827416896820068, -0.5377512574195862, 14.088152885437012]","[48.058998107910156, 220.7830047607422, 102.0790023803711, 95.01499938964844, 87.63700103759766, 132.76400756835938, 44.80500030517578, 120.66500091552734, 61.68899917602539, 103.47000122070312, 46.143001556396484, 58.678001403808594]","[0.0, -113.62999725341797, -117.93199920654297, -116.07599639892578, -34.775001525878906, -58.49300003051758, -76.4489974975586, -106.2959976196289, -62.395999908447266, -76.08200073242188, -45.707000732421875, -57.73400115966797]","[5.115809440612793, 41.74654006958008, 34.32817077636719, 29.865182876586914, 21.191450119018555, 23.663652420043945, 19.91636085510254, 26.603599548339844, 16.131654739379883, 20.19751739501953, 13.910099029541016, 16.150623321533203]","[0.5103693604469299, 0.08475376665592194, 0.14179396629333496, 0.05053015053272247, 0.1276155710220337, 0.49569597840309143, 0.11526130884885788, 0.3524673283100128, 0.1601356714963913, 0.364552766084671, 0.4453994929790497, 0.14196230471134186]","[1.0, 0.8410000205039978, 1.0, 0.9139999747276306, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.010999999940395355, 0.004000000189989805, 0.0020000000949949026, 0.0020000000949949026, 0.0020000000949949026, 0.009999999776482582, 0.009999999776482582, 0.010999999940395355, 0.007000000216066837, 0.007000000216066837, 0.004999999888241291, 0.004000000189989805]","[0.36678561568260193, 0.10147539526224136, 0.22837692499160767, 0.10012975335121155, 0.23124249279499054, 0.3402083218097687, 0.13264673948287964, 0.34288644790649414, 0.15037691593170166, 0.36121371388435364, 0.3158479630947113, 0.15616926550865173]"
SONSCMZ12A6D4F6EE9,The_Ronettes,(The Best Part Of) Breakin' Up,"[48.09436798095703, -36.19832229614258, 41.122867584228516, -1.72164785861969, 8.78403377532959, -8.863371849060059, 0.13500528037548065, -3.677938461303711, 12.982874870300293, -5.9513258934021, -1.3208433389663696, 6.722827434539795]","[55.24800109863281, 171.1300048828125, 118.01200103759766, 128.97900390625, 78.18499755859375, 188.03599548339844, 50.064998626708984, 46.99100112915039, 52.04499816894531, 128.04400634765625, 109.95800018310547, 60.18000030517578]","[0.0, -118.4280014038086, -61.77299880981445, -170.69700622558594, -60.874000549316406, -60.992000579833984, -74.5989990234375, -49.34700012207031, -35.54600143432617, -42.16299819946289, -41.53799819946289, -35.40399932861328]","[6.270139217376709, 29.8295955657959, 29.273956298828125, 28.701499938964844, 18.920032501220703, 23.450910568237305, 20.880386352539062, 16.01271629333496, 13.97839069366455, 13.743454933166504, 14.092297554016113, 15.138117790222168]","[0.5185211300849915, 0.545059859752655, 0.6437183022499084, 0.5695897936820984, 0.3878292143344879, 0.3381918966770172, 0.37873414158821106, 0.55959153175354, 0.4273010492324829, 0.49597710371017456, 0.352857381105423, 0.3908397853374481]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0729999989271164, 0.041999999433755875, 0.020999999716877937, 0.017000000923871994, 0.03200000151991844, 0.02500000037252903, 0.012000000104308128, 0.0430000014603138, 0.017000000923871994, 0.0560000017285347, 0.010999999940395355, 0.017000000923871994]","[0.27638983726501465, 0.2853206694126129, 0.27549636363983154, 0.29128384590148926, 0.24334010481834412, 0.22424224019050598, 0.21313056349754333, 0.31297922134399414, 0.24681657552719116, 0.2772039473056793, 0.2164938598871231, 0.22125186026096344]"
SOGPEMQ12A67020412,DMX,Look Thru My Eyes,"[40.105857849121094, 18.3382625579834, -29.540714263916016, 14.136329650878906, 26.701229095458984, 6.656440258026123, -27.097217559814453, -12.944109916687012, -4.604855537414551, 0.7924990653991699, 4.923610210418701, 2.459442138671875]","[51.02199935913086, 223.90499877929688, 132.4739990234375, 226.7259979248047, 156.10499572753906, 176.40499877929688, 49.9630012512207, 104.97899627685547, 81.83300018310547, 83.26799774169922, 82.99099731445312, 75.68199920654297]","[1.6230000257492065, -183.36300659179688, -179.70399475097656, -160.17300415039062, -73.52799987792969, -91.78199768066406, -102.1760025024414, -101.86100006103516, -68.53800201416016, -77.20999908447266, -75.4260025024414, -67.0719985961914]","[7.29647159576416, 51.46800994873047, 52.02511215209961, 57.65321731567383, 30.73821258544922, 43.23701095581055, 24.895919799804688, 36.81582260131836, 22.20322608947754, 23.5727596282959, 26.580692291259766, 18.469501495361328]","[0.5777012705802917, 0.6337012648582458, 0.3902490735054016, 0.25465166568756104, 0.2859898805618286, 0.4149549603462219, 0.4053235352039337, 0.2826571762561798, 0.34411028027534485, 0.3832738995552063, 0.4889430105686188, 0.4741066098213196]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.009999999776482582, 0.004999999888241291, 0.004000000189989805, 0.003000000026077032, 0.014999999664723873, 0.013000000268220901, 0.019999999552965164, 0.00800000037997961, 0.009999999776482582, 0.00800000037997961, 0.013000000268220901, 0.007000000216066837]","[0.32099661231040955, 0.29312604665756226, 0.2843136191368103, 0.23349416255950928, 0.23529277741909027, 0.28835102915763855, 0.27344828844070435, 0.2377510666847229, 0.2695443630218506, 0.28825893998146057, 0.3255343437194824, 0.348088800907135]"
SOXYTFQ12AB01800BA,R_Carlos_Nakai,Cedar and Clay (World),"[22.44249725341797, -64.73002624511719, -53.31239700317383, 9.62086296081543, 18.3402042388916, -3.944925308227539, -46.144508361816406, -13.275541305541992, -8.173450469970703, 7.296304702758789, 3.457392454147339, -2.113065481185913]","[33.19499969482422, 170.447998046875, 155.92999267578125, 268.47900390625, 192.99200439453125, 133.25799560546875, 101.52400207519531, 95.09300231933594, 78.01200103759766, 100.79900360107422, 55.98500061035156, 66.69000244140625]","[0.035999998450279236, -198.86599731445312, -179.52699279785156, -144.61300659179688, -108.37999725341797, -76.34600067138672, -148.36900329589844, -96.9209976196289, -96.9489974975586, -49.356998443603516, -79.9229965209961, -110.71800231933594]","[5.273281097412109, 75.09751892089844, 58.017372131347656, 49.394500732421875, 50.38092803955078, 36.24569320678711, 49.15780258178711, 28.79781723022461, 23.97549057006836, 22.45443344116211, 19.272216796875, 29.38271713256836]","[0.24021495878696442, 0.2608177661895752, 0.2253890186548233, 0.1469859778881073, 0.22254906594753265, 0.20782944560050964, 0.3681623935699463, 0.547758162021637, 0.20193107426166534, 0.19152569770812988, 0.11739836633205414, 0.22504206001758575]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.003000000026077032, 0.003000000026077032, 0.0020000000949949026, 0.0010000000474974513, 0.0010000000474974513, 0.0010000000474974513, 0.004000000189989805, 0.0020000000949949026, 0.003000000026077032, 0.0020000000949949026, 0.0010000000474974513, 0.0010000000474974513]","[0.300525426864624, 0.30543187260627747, 0.2722594141960144, 0.21913518011569977, 0.3055855333805084, 0.2901971936225891, 0.3298712968826294, 0.39951521158218384, 0.1895158439874649, 0.29783737659454346, 0.1958775371313095, 0.3087753653526306]"
SOHUKRD12A58A797C3,Arthur_Tracy,Red Sails In The Sunset,"[34.80575180053711, -197.63729858398438, 63.0827522277832, -8.411600112915039, -6.031159400939941, -8.704854011535645, -35.99323654174805, 2.4516022205352783, 2.268507957458496, 3.4402987957000732, 5.016500949859619, 2.466501235961914]","[43.518001556396484, 171.1300048828125, 155.72799682617188, 214.63900756835938, 93.572998046875, 79.28700256347656, 71.32099914550781, 202.12100219726562, 73.68599700927734, 71.90499877929688, 43.448001861572266, 53.90700149536133]","[0.0, -285.3190002441406, -83.69499969482422, -187.76400756835938, -144.2480010986328, -82.54399871826172, -104.9280014038086, -99.84400177001953, -66.51000213623047, -69.78299713134766, -39.630001068115234, -45.03200149536133]","[4.474730968475342, 44.9158821105957, 36.858367919921875, 35.572086334228516, 43.80819320678711, 20.840625762939453, 24.964216232299805, 23.27321434020996, 24.2711181640625, 16.731739044189453, 12.44471263885498, 18.135053634643555]","[0.2833438217639923, 0.25633931159973145, 0.3409123718738556, 0.18277527391910553, 0.1944853961467743, 0.14595955610275269, 0.2704067528247833, 0.38012585043907166, 0.28263145685195923, 0.38723820447921753, 0.29987865686416626, 0.3925078511238098]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.008999999612569809, 0.008999999612569809, 0.007000000216066837, 0.004999999888241291, 0.004999999888241291, 0.006000000052154064, 0.008999999612569809, 0.004999999888241291, 0.008999999612569809, 0.00800000037997961, 0.008999999612569809, 0.00800000037997961]","[0.28668275475502014, 0.2634374797344208, 0.3425750434398651, 0.21974776685237885, 0.23911187052726746, 0.19841347634792328, 0.28115078806877136, 0.3529767692089081, 0.2887042760848999, 0.37031373381614685, 0.27000391483306885, 0.37022674083709717]"
SOFRBZI12AB0186AE8,Charlotte_Gainsbourg,IRM,"[44.91780471801758, -43.56018829345703, -21.374059677124023, 12.761429786682129, -10.474471092224121, -10.133720397949219, 22.01612091064453, 6.793214321136475, 21.830615997314453, -0.08720793575048447, -1.5537317991256714, -13.087688446044922]","[53.106998443603516, 130.35699462890625, 192.70599365234375, 322.4440002441406, 89.10399627685547, 136.61500549316406, 80.5270004272461, 94.38700103759766, 101.6259994506836, 75.4229965209961, 77.81600189208984, 42.5260009765625]","[12.611000061035156, -222.2100067138672, -155.64300537109375, -101.21600341796875, -73.93199920654297, -167.5469970703125, -71.57099914550781, -62.755001068115234, -62.77199935913086, -78.86199951171875, -81.90699768066406, -76.9739990234375]","[5.501062393188477, 65.52509307861328, 49.69375991821289, 40.896297454833984, 25.368764877319336, 31.048006057739258, 24.142290115356445, 25.575403213500977, 18.03873634338379, 23.07710075378418, 18.666255950927734, 21.165889739990234]","[0.7228571176528931, 0.2846333384513855, 0.1329476237297058, 0.14096824824810028, 0.1628618985414505, 0.1358841210603714, 0.2264857143163681, 0.14906032383441925, 0.21171905100345612, 0.30712538957595825, 0.43281587958335876, 0.7407761812210083]","[1.0, 1.0, 0.7789999842643738, 0.7670000195503235, 1.0, 1.0, 1.0, 0.8920000195503235, 1.0, 1.0, 1.0, 1.0]","[0.04800000041723251, 0.004999999888241291, 0.004000000189989805, 0.004999999888241291, 0.0020000000949949026, 0.004999999888241291, 0.02199999988079071, 0.013000000268220901, 0.003000000026077032, 0.008999999612569809, 0.007000000216066837, 0.035999998450279236]","[0.27221447229385376, 0.24834313988685608, 0.11732955276966095, 0.11991880089044571, 0.19695425033569336, 0.15629491209983826, 0.17331288754940033, 0.13186685740947723, 0.19670729339122772, 0.25218284130096436, 0.374517560005188, 0.3392605185508728]"
SOWAGSC12AB01815B1,Richard_Smith,Pastel,"[43.432132720947266, -6.619575023651123, -24.20816993713379, 14.188189506530762, 12.634571075439453, -6.107458114624023, -19.870161056518555, -18.064712524414062, -1.0788527727127075, 0.9534897208213806, 7.989187240600586, 4.0954060554504395]","[53.512001037597656, 279.0799865722656, 144.6510009765625, 127.23400115966797, 152.7899932861328, 139.53900146484375, 74.9209976196289, 59.099998474121094, 88.00800323486328, 65.77899932861328, 66.45899963378906, 57.053001403808594]","[0.0, -209.30299377441406, -133.63299560546875, -100.24099731445312, -112.71900177001953, -86.85600280761719, -90.8239974975586, -93.7959976196289, -69.09700012207031, -68.84500122070312, -60.025001525878906, -48.25]","[6.207995414733887, 58.542930603027344, 40.61288833618164, 38.229469299316406, 26.254627227783203, 33.52459716796875, 22.454708099365234, 21.86004066467285, 22.63414192199707, 19.954938888549805, 16.279661178588867, 15.781051635742188]","[0.4534553587436676, 0.42015111446380615, 0.30074581503868103, 0.53433758020401, 0.26059862971305847, 0.39117664098739624, 0.21724534034729004, 0.3274533748626709, 0.33559274673461914, 0.17814524471759796, 0.4056054949760437, 0.20081648230552673]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.003000000026077032, 0.0020000000949949026, 0.004999999888241291, 0.010999999940395355, 0.004000000189989805, 0.0020000000949949026, 0.0010000000474974513, 0.003000000026077032, 0.0020000000949949026, 0.004000000189989805, 0.004999999888241291, 0.0020000000949949026]","[0.3328884541988373, 0.36623409390449524, 0.27985695004463196, 0.35377180576324463, 0.24647162854671478, 0.33807122707366943, 0.20982779562473297, 0.26861801743507385, 0.30164438486099243, 0.1715945601463318, 0.32676929235458374, 0.23004186153411865]"
SOZWVCA12A6D4F9774,Jimmy_Wayne,She Runs,"[46.442222595214844, 13.191751480102539, 20.98099708557129, -0.03308069705963135, -7.984216690063477, -12.585708618164062, -8.646703720092773, -7.153993606567383, 1.1432595252990723, -1.7082594633102417, 0.39106646180152893, -7.208968162536621]","[54.90299987792969, 171.1300048828125, 108.0479965209961, 167.39500427246094, 62.143001556396484, 213.95599365234375, 49.060001373291016, 98.57599639892578, 94.67400360107422, 72.76100158691406, 86.46099853515625, 65.52100372314453]","[0.0, -176.36900329589844, -129.5570068359375, -97.52200317382812, -96.7959976196289, -69.58000183105469, -65.47100067138672, -139.67799377441406, -56.78200149536133, -70.66000366210938, -58.79600143432617, -62.09600067138672]","[8.073676109313965, 47.10574722290039, 39.145755767822266, 31.271303176879883, 25.825401306152344, 28.688720703125, 19.221506118774414, 26.114816665649414, 19.143083572387695, 19.2657413482666, 14.42213249206543, 15.855838775634766]","[0.4441487193107605, 0.375129759311676, 0.4745791256427765, 0.2131613940000534, 0.2523607611656189, 0.5022357702255249, 0.3121645450592041, 0.39668986201286316, 0.2917231023311615, 0.41285601258277893, 0.3826218247413635, 0.22516456246376038]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.02800000086426735, 0.007000000216066837, 0.013000000268220901, 0.003000000026077032, 0.004999999888241291, 0.03700000047683716, 0.009999999776482582, 0.006000000052154064, 0.006000000052154064, 0.006000000052154064, 0.004999999888241291, 0.010999999940395355]","[0.29636234045028687, 0.277254581451416, 0.32398566603660583, 0.17379465699195862, 0.21524035930633545, 0.32318246364593506, 0.23754452168941498, 0.33557382225990295, 0.2505990266799927, 0.29141369462013245, 0.33877742290496826, 0.17891214787960052]"
SOFLYJP12A8C141B86,US_Coast_Guard_Band,Two Ruffles & Flourishes / General's March,"[38.14753723144531, 2.190246343612671, 68.44056701660156, 8.545767784118652, 5.062623023986816, 36.334144592285156, 2.1423912048339844, -1.6644783020019531, 10.699884414672852, -9.173811912536621, -11.882797241210938, 11.119796752929688]","[45.58100128173828, 171.1300048828125, 157.8209991455078, 346.01800537109375, 57.49100112915039, 193.51100158691406, 44.625, 128.42300415039062, 45.27799987792969, 51.8650016784668, 52.14899826049805, 39.27000045776367]","[0.0, -65.72799682617188, -110.00800323486328, -163.53199768066406, -27.263999938964844, -50.06700134277344, -55.814998626708984, -39.290000915527344, -27.22800064086914, -64.16899871826172, -107.73400115966797, -38.19599914550781]","[5.624897003173828, 33.10763168334961, 46.50040817260742, 78.4554214477539, 15.735527038574219, 44.2931022644043, 19.800268173217773, 24.6191349029541, 10.529716491699219, 20.366025924682617, 26.96063232421875, 12.168012619018555]","[0.4251883924007416, 0.3003768026828766, 0.6507391333580017, 0.2903478145599365, 0.22334782779216766, 0.6181449294090271, 0.19540579617023468, 0.21405796706676483, 0.20834782719612122, 0.4184637665748596, 0.6659855246543884, 0.28092753887176514]","[1.0, 0.8759999871253967, 1.0, 1.0, 0.8130000233650208, 1.0, 0.6269999742507935, 0.9200000166893005, 0.5389999747276306, 1.0, 1.0, 1.0]","[0.04500000178813934, 0.04100000113248825, 0.029999999329447746, 0.024000000208616257, 0.013000000268220901, 0.11800000071525574, 0.0430000014603138, 0.017000000923871994, 0.026000000536441803, 0.017999999225139618, 0.08399999886751175, 0.02500000037252903]","[0.2793545126914978, 0.16299419105052948, 0.30837947130203247, 0.2280144840478897, 0.1676318347454071, 0.30477362871170044, 0.10223989188671112, 0.1730087399482727, 0.12800145149230957, 0.23572470247745514, 0.31523656845092773, 0.19299976527690887]"
